col_name;Key;Title;Description
"Vaccinaties";"A028778";"D(K)TP volledig (10 jaar)";"Difterie, kinkhoest, tetanus, poliomyelitis (D(K)TP). Vaccinatie wordt aangeboden op 2, 3, 4 en 11 maanden, 4 jaar en 9 jaar. De vaccinatiegraad wordt vastgesteld op de leeftijd van 1 jaar (DKTP-3, primaire serie, niet in deze tabel getoond), 2 jaar (DKTP-4, basisimmuun), 5 jaar (DKTP-5, gerevaccineerd of voldoende beschermd*), 10 jaar (DTP-6, volledig afgesloten). *In deze tabel wordt op vijfjarige leeftijd tot 2014 de vaccinatietoestand 'gerevaccineerd' en vanaf 2014 de toestand 'voldoende beschermd' vastgesteld. Voldoende beschermd is de som van het aantal gerevaccineerde kinderen en het aantal kinderen dat basisimmuniteit pas bereikt op de leeftijd van 2-5 jaar en daarom niet in aanmerking komt voor revaccinatie. Voldoende beschermd is een fractie hoger dan alleen gerevaccineerd en kan dus niet onderling vergeleken worden."
"Vaccinaties";"A028779";"BMR volledig (10 jaar)";"Bof, mazelen, rodehond (BMR).Vaccinatie wordt aangeboden op 14 maanden en 9 jaar. De vaccinatiegraad wordt vastgesteld op de leeftijd van 2 jaar (BMR-1, basisimmuun), 10 jaar (BMR-2, volledig afgesloten)."
"Vaccinaties";"A028780";"HPV volledig (14 jaar)";"Baarmoederhalskanker veroorzaakt door het humaan papillomavirus (HPV).Vaccinatie (twee doses) wordt aangeboden op 12 jaar. De vaccinatiegraad wordt vastgesteld op de leeftijd van 14 jaar (HPV-2/3, volledig afgesloten). Sinds januari 2014 twee in plaats van drie vaccinaties voor meisjes onder 15 jaar."
"Regio";"NL01  ";"Nederland";""
"Regio";"GM1680";"Aa en Hunze";"Ontstaan per 01-01-1998"
"Regio";"GM0358";"Aalsmeer";"Begindatum voor 1830"
"Regio";"GM0197";"Aalten";"Gemeentelijke herindeling per 01-01-2005 Begindatum voor 1830"
"Regio";"GM0059";"Achtkarspelen";"Begindatum voor 1830"
"Regio";"GM0482";"Alblasserdam";"Begindatum voor 1830"
"Regio";"GM0613";"Albrandswaard";"Ontstaan per 01-01-1985"
"Regio";"GM0361";"Alkmaar";"Gemeentelijke herindeling per 01-01-2015Begindatum voor 1830"
"Regio";"GM0141";"Almelo";"Begindatum 01-12-1913"
"Regio";"GM0034";"Almere";"Ontstaan per 01-01-1984"
"Regio";"GM0484";"Alphen aan den Rijn";"Gemeentelijke herindeling per 01-01-2014Naamswijziging per 01-01-1918"
"Regio";"GM1723";"Alphen-Chaam";"Ontstaan per 01-01-1997"
"Regio";"GM1959";"Altena";"Ontstaan per 01-01-2019"
"Regio";"GM0060";"Ameland";"Begindatum voor 1830"
"Regio";"GM0307";"Amersfoort";"Begindatum voor 1830"
"Regio";"GM0362";"Amstelveen";"Naamswijziging per 01-01-1964"
"Regio";"GM0363";"Amsterdam";"Begindatum voor 1830"
"Regio";"GM0200";"Apeldoorn";"Begindatum voor 1830"
"Regio";"GM0003";"Appingedam";"Begindatum voor 1830"
"Regio";"GM0202";"Arnhem";"Begindatum voor 1830"
"Regio";"GM0106";"Assen";"Begindatum voor 1830"
"Regio";"GM0743";"Asten";"Begindatum voor 1830"
"Regio";"GM0744";"Baarle-Nassau";"Begindatum voor 1830"
"Regio";"GM0308";"Baarn";"Begindatum voor 1830"
"Regio";"GM0489";"Barendrecht";"Naamswijziging per 10-12-1886"
"Regio";"GM0203";"Barneveld";"Begindatum voor 1830"
"Regio";"GM0888";"Beek (L.)";"Begindatum 02-01-1839"
"Regio";"GM1954";"Beekdaelen";"Ontstaan per 01-01-2019"
"Regio";"GM0370";"Beemster";"Begindatum voor 1830"
"Regio";"GM0889";"Beesel";"Begindatum 02-01-1839"
"Regio";"GM1945";"Berg en Dal";"Naamswijziging per 01-01-2016"
"Regio";"GM1724";"Bergeijk";"Naamswijziging per 25-09-1998"
"Regio";"GM0893";"Bergen (L.)";"Begindatum 02-01-1839"
"Regio";"GM0373";"Bergen (NH.)";"Gemeentelijke herindeling per 01-01-2001 Begindatum voor 1830"
"Regio";"GM0748";"Bergen op Zoom";"Gemeentelijke herindeling per 01-01-1997 Begindatum voor 1830"
"Regio";"GM1859";"Berkelland";"Ontstaan per 01-01-2005"
"Regio";"GM1721";"Bernheze";"Naamswijziging per 28-01-1995"
"Regio";"GM0753";"Best";"Begindatum voor 1830"
"Regio";"GM0209";"Beuningen";"Begindatum voor 1830"
"Regio";"GM0375";"Beverwijk";"Begindatum voor 1830"
"Regio";"GM0310";"De Bilt";"Gemeentelijke herindeling per 01-01-2001 Begindatum voor 1830"
"Regio";"GM1728";"Bladel";"Ontstaan per 01-01-1997"
"Regio";"GM0376";"Blaricum";"Begindatum voor 1830"
"Regio";"GM0377";"Bloemendaal";"Gemeentelijke herindeling per 01-01-2009 Begindatum voor 1830"
"Regio";"GM1901";"Bodegraven-Reeuwijk";"Ontstaan per 01-01-2011"
"Regio";"GM0755";"Boekel";"Begindatum voor 1830"
"Regio";"GM1681";"Borger-Odoorn";"Ontstaan per 01-01-1998"
"Regio";"GM0147";"Borne";"Begindatum voor 1830"
"Regio";"GM0654";"Borsele";"Naamswijziging per 01-01-1970"
"Regio";"GM0756";"Boxmeer";"Gemeentelijke herindeling per 01-01-1998 Gemeentelijke herindeling per 01-01-1994 Begindatum voor 1830"
"Regio";"GM0757";"Boxtel";"Gemeentelijke herindeling per 01-01-1996 Begindatum voor 1830"
"Regio";"GM0758";"Breda";"Gemeentelijke herindeling per 01-01-1997 Begindatum voor 1830"
"Regio";"GM0501";"Brielle";"Begindatum voor 1830"
"Regio";"GM1876";"Bronckhorst";"Ontstaan per 01-01-2005"
"Regio";"GM0213";"Brummen";"Begindatum voor 1830"
"Regio";"GM0899";"Brunssum";"Begindatum 02-01-1839"
"Regio";"GM0312";"Bunnik";"Begindatum voor 1830"
"Regio";"GM0313";"Bunschoten";"Begindatum voor 1830"
"Regio";"GM0214";"Buren";"Gemeentelijke herindeling per 01-01-1999 Begindatum voor 1830"
"Regio";"GM0502";"Capelle aan den IJssel";"Begindatum voor 1830"
"Regio";"GM0383";"Castricum";"Gemeentelijke herindeling per 01-01-2002 Begindatum voor 1830"
"Regio";"GM0109";"Coevorden";"Gemeentelijke herindeling per 01-01-1998 Begindatum voor 1830"
"Regio";"GM1706";"Cranendonck";"Naamswijziging per 28-01-1998"
"Regio";"GM1684";"Cuijk";"Ontstaan per 01-01-1994"
"Regio";"GM0216";"Culemborg";"Begindatum voor 1830"
"Regio";"GM0148";"Dalfsen";"Gemeentelijke herindeling per 01-01-2001 Begindatum voor 1830"
"Regio";"GM1891";"Dantumadiel";"Naamswijziging per 01-01-2009"
"Regio";"GM0503";"Delft";"Begindatum voor 1830"
"Regio";"GM0010";"Delfzijl";"Begindatum voor 1830"
"Regio";"GM0762";"Deurne";"Naamswijziging per 01-01-1926"
"Regio";"GM0150";"Deventer";"Gemeentelijke herindeling per 01-01-2005 Gemeentelijke herindeling per 01-01-1999 Begindatum voor 1830"
"Regio";"GM0384";"Diemen";"Begindatum voor 1830"
"Regio";"GM1774";"Dinkelland";"Naamswijziging per 01-06-2002"
"Regio";"GM0221";"Doesburg";"Begindatum voor 1830"
"Regio";"GM0222";"Doetinchem";"Gemeentelijke herindeling per 01-01-2005 Begindatum 01-01-1920"
"Regio";"GM0766";"Dongen";"Gemeentelijke herindeling per 01-01-1997 Begindatum voor 1830"
"Regio";"GM0505";"Dordrecht";"Begindatum voor 1830"
"Regio";"GM0498";"Drechterland";"Gemeentelijke herindeling per 01-01-2006 Naamswijziging per 01-01-1980"
"Regio";"GM1719";"Drimmelen";"Naamswijziging per 25-04-1998"
"Regio";"GM0303";"Dronten";"Ontstaan per 01-01-1972"
"Regio";"GM0225";"Druten";"Begindatum voor 1830"
"Regio";"GM0226";"Duiven";"Begindatum voor 1830"
"Regio";"GM1711";"Echt-Susteren";"Ontstaan per 01-01-2003"
"Regio";"GM0385";"Edam-Volendam";"Gemeentelijke herindeling per 01-01-2016 Naamswijziging per 01-01-1975"
"Regio";"GM0228";"Ede";"Begindatum voor 1830"
"Regio";"GM0317";"Eemnes";"Begindatum voor 1830"
"Regio";"GM0770";"Eersel";"Gemeentelijke herindeling per 01-01-1997 Begindatum voor 1830"
"Regio";"GM1903";"Eijsden-Margraten";"Ontstaan per 01-01-2011"
"Regio";"GM0772";"Eindhoven";"Begindatum voor 1830"
"Regio";"GM0230";"Elburg";"Begindatum voor 1830"
"Regio";"GM0114";"Emmen";"Gemeentelijke herindeling per 01-01-1998 Begindatum voor 1830"
"Regio";"GM0388";"Enkhuizen";"Begindatum voor 1830"
"Regio";"GM0153";"Enschede";"Begindatum voor 1830"
"Regio";"GM0232";"Epe";"Begindatum voor 1830"
"Regio";"GM0233";"Ermelo";"Begindatum voor 1830"
"Regio";"GM0777";"Etten-Leur";"Naamswijziging per 01-01-1968"
"Regio";"GM1940";"De Fryske Marren";"Naamswijziging per 01-07-2015"
"Regio";"GM0779";"Geertruidenberg";"Gemeentelijke herindeling per 01-01-1997 Begindatum voor 1830"
"Regio";"GM1771";"Geldrop-Mierlo";"Ontstaan per 01-01-2004"
"Regio";"GM1652";"Gemert-Bakel";"Ontstaan per 01-01-1997"
"Regio";"GM0907";"Gennep";"Begindatum 02-01-1839"
"Regio";"GM0784";"Gilze en Rijen";"Begindatum voor 1830"
"Regio";"GM1924";"Goeree-Overflakkee";"Ontstaan per 01-01-2013"
"Regio";"GM0664";"Goes";"Begindatum voor 1830"
"Regio";"GM0785";"Goirle";"Begindatum voor 1830"
"Regio";"GM1942";"Gooise Meren";"Ontstaan per 01-01-2016"
"Regio";"GM0512";"Gorinchem";"Begindatum voor 1830"
"Regio";"GM0513";"Gouda";"Begindatum voor 1830"
"Regio";"GM0786";"Grave";"Begindatum voor 1830"
"Regio";"GM0518";"'s-Gravenhage (gemeente)";"Begindatum voor 1830"
"Regio";"GM0014";"Groningen (gemeente)";"Begindatum voor 1830"
"Regio";"GM1729";"Gulpen-Wittem";"Ontstaan per 01-01-1999"
"Regio";"GM0158";"Haaksbergen";"Begindatum voor 1830"
"Regio";"GM0788";"Haaren";"Gemeentelijke herindeling per 01-01-1996 Begindatum voor 1830"
"Regio";"GM0392";"Haarlem";"Begindatum voor 1830"
"Regio";"GM0394";"Haarlemmermeer";"Begindatum 16-11-1855"
"Regio";"GM1655";"Halderberge";"Ontstaan per 01-01-1997"
"Regio";"GM0160";"Hardenberg";"Gemeentelijke herindeling per 01-01-2001 Ontstaan per 01-05-1941"
"Regio";"GM0243";"Harderwijk";"Begindatum voor 1830"
"Regio";"GM0523";"Hardinxveld-Giessendam";"Ontstaan per 01-01-1957"
"Regio";"GM0072";"Harlingen";"Begindatum voor 1830"
"Regio";"GM0244";"Hattem";"Begindatum voor 1830"
"Regio";"GM0396";"Heemskerk";"Begindatum voor 1830"
"Regio";"GM0397";"Heemstede";"Begindatum voor 1830"
"Regio";"GM0246";"Heerde";"Begindatum voor 1830"
"Regio";"GM0074";"Heerenveen";"Gemeentelijke herindeling per 01-01-2014 Begindatum 01-07-1934"
"Regio";"GM0398";"Heerhugowaard";"Begindatum voor 1830"
"Regio";"GM0917";"Heerlen";"Begindatum 02-01-1839"
"Regio";"GM1658";"Heeze-Leende";"Ontstaan per 01-01-1997"
"Regio";"GM0399";"Heiloo";"Begindatum voor 1830"
"Regio";"GM0400";"Den Helder";"Begindatum voor 1830"
"Regio";"GM0163";"Hellendoorn";"Begindatum voor 1830"
"Regio";"GM0530";"Hellevoetsluis";"Begindatum voor 1830"
"Regio";"GM0794";"Helmond";"Begindatum voor 1830"
"Regio";"GM0531";"Hendrik-Ido-Ambacht";"Begindatum voor 1830"
"Regio";"GM0164";"Hengelo (O.)";"Begindatum voor 1830"
"Regio";"GM0796";"'s-Hertogenbosch";"Gemeentelijke herindeling per 01-01-2015 Gemeentelijke herindeling per 01-01-1996 Begindatum voor 1830"
"Regio";"GM0252";"Heumen";"Begindatum voor 1830"
"Regio";"GM0797";"Heusden";"Gemeentelijke herindeling per 01-01-1997 Begindatum voor 1830"
"Regio";"GM0534";"Hillegom";"Begindatum voor 1830"
"Regio";"GM0798";"Hilvarenbeek";"Gemeentelijke herindeling per 01-01-1997 Begindatum voor 1830"
"Regio";"GM0402";"Hilversum";"Begindatum voor 1830"
"Regio";"GM1963";"Hoeksche Waard";"Ontstaan per 01-01-2019"
"Regio";"GM1735";"Hof van Twente";"Ontstaan per 01-01-2001"
"Regio";"GM1966";"Het Hogeland";"Ontstaan per 01-01-2019"
"Regio";"GM1911";"Hollands Kroon";"Ontstaan per 01-01-2012"
"Regio";"GM0118";"Hoogeveen";"Begindatum voor 1830"
"Regio";"GM0405";"Hoorn";"Begindatum voor 1830"
"Regio";"GM1507";"Horst aan de Maas";"Gemeentelijke herindeling per 01-01-2010 Ontstaan per 01-01-2001"
"Regio";"GM0321";"Houten";"Begindatum voor 1830"
"Regio";"GM0406";"Huizen";"Begindatum voor 1830"
"Regio";"GM0677";"Hulst";"Gemeentelijke herindeling per 01-01-2003 Begindatum voor 1830"
"Regio";"GM0353";"IJsselstein";"Begindatum voor 1830"
"Regio";"GM1884";"Kaag en Braassem";"Ontstaan per 01-01-2009"
"Regio";"GM0166";"Kampen";"Gemeentelijke herindeling per 01-01-2001 Begindatum voor 1830"
"Regio";"GM0678";"Kapelle";"Begindatum voor 1830"
"Regio";"GM0537";"Katwijk";"Gemeentelijke herindeling per 01-01-2006 Begindatum voor 1830"
"Regio";"GM0928";"Kerkrade";"Begindatum 02-01-1839"
"Regio";"GM1598";"Koggenland";"Ontstaan per 01-01-2007"
"Regio";"GM0542";"Krimpen aan den IJssel";"Begindatum voor 1830"
"Regio";"GM1931";"Krimpenerwaard";"Ontstaan per 01-01-2015"
"Regio";"GM1659";"Laarbeek";"Ontstaan per 01-01-1997"
"Regio";"GM1685";"Landerd";"Ontstaan per 01-01-1994"
"Regio";"GM0882";"Landgraaf";"Ontstaan per 01-01-1982"
"Regio";"GM0415";"Landsmeer";"Gemeentelijke herindeling per 01-01-1991 Begindatum voor 1830"
"Regio";"GM0416";"Langedijk";"Ontstaan per 01-08-1941"
"Regio";"GM1621";"Lansingerland";"Ontstaan per 01-01-2007"
"Regio";"GM0417";"Laren (NH.)";"Begindatum voor 1830"
"Regio";"GM0080";"Leeuwarden";"Gemeentelijke herindeling per 01-01-2014 Begindatum voor 1830"
"Regio";"GM0546";"Leiden";"Begindatum voor 1830"
"Regio";"GM0547";"Leiderdorp";"Begindatum voor 1830"
"Regio";"GM1916";"Leidschendam-Voorburg";"Ontstaan per 01-01-2002"
"Regio";"GM0995";"Lelystad";"Ontstaan per 01-01-1980"
"Regio";"GM1640";"Leudal";"Ontstaan per 01-01-2007"
"Regio";"GM0327";"Leusden";"Begindatum voor 1830"
"Regio";"GM1705";"Lingewaard";"Naamswijziging per 01-01-2003"
"Regio";"GM0553";"Lisse";"Begindatum voor 1830"
"Regio";"GM0262";"Lochem";"Gemeentelijke herindeling per 01-01-2005 Begindatum voor 1830"
"Regio";"GM0809";"Loon op Zand";"Begindatum voor 1830"
"Regio";"GM0331";"Lopik";"Begindatum voor 1830"
"Regio";"GM0024";"Loppersum";"Begindatum voor 1830"
"Regio";"GM0168";"Losser";"Begindatum voor 1830"
"Regio";"GM0263";"Maasdriel";"Gemeentelijke herindeling per 01-01-1999 Naamswijziging per 01-08-1944"
"Regio";"GM1641";"Maasgouw";"Ontstaan per 01-01-2007"
"Regio";"GM0556";"Maassluis";"Begindatum voor 1830"
"Regio";"GM0935";"Maastricht";"Begindatum voor 1830"
"Regio";"GM0420";"Medemblik";"Gemeentelijke herindeling per 01-01-2011 Gemeentelijke herindeling per 01-01-2007 Begindatum voor 1830"
"Regio";"GM0938";"Meerssen";"Begindatum 02-01-1839"
"Regio";"GM1948";"Meierijstad";"Ontstaan per 01-01-2017"
"Regio";"GM0119";"Meppel";"Gemeentelijke herindeling per 01-01-1998 Begindatum voor 1830"
"Regio";"GM0687";"Middelburg (Z.)";"Gemeentelijke herindeling per 01-01-1997 Begindatum voor 1830"
"Regio";"GM1842";"Midden-Delfland";"Ontstaan per 01-01-2004"
"Regio";"GM1731";"Midden-Drenthe";"Naamswijziging per 01-01-2000"
"Regio";"GM1952";"Midden-Groningen";"Ontstaan per 01-01-2018"
"Regio";"GM0815";"Mill en Sint Hubert";"Begindatum voor 1830"
"Regio";"GM1709";"Moerdijk";"Naamswijziging per 04-04-1998"
"Regio";"GM1978";"Molenlanden";"Ontstaan per 01-01-2019"
"Regio";"GM1955";"Montferland";"Ontstaan per 01-01-2005"
"Regio";"GM0335";"Montfoort";"Begindatum voor 1830"
"Regio";"GM0944";"Mook en Middelaar";"In deze tabel valt de gemeente Mook en Middelaar (GM0944) onder de GGD Gelderland-Zuid (GG2014) en niet zoals gebruikelijk onder de GGD Limburg-Noord (GG6011). Begindatum 02-01-1839."
"Regio";"GM1740";"Neder-Betuwe";"Naamswijziging per 01-04-2003"
"Regio";"GM0946";"Nederweert";"Begindatum 02-01-1839"
"Regio";"GM0356";"Nieuwegein";"Ontstaan per 01-07-1971"
"Regio";"GM0569";"Nieuwkoop";"Gemeentelijke herindeling per 01-01-2007 Begindatum voor 1830"
"Regio";"GM0267";"Nijkerk";"Gemeentelijke herindeling per 01-01-2000 Begindatum voor 1830"
"Regio";"GM0268";"Nijmegen";"Begindatum voor 1830"
"Regio";"GM1930";"Nissewaard";"Ontstaan per 01-01-2015"
"Regio";"GM1970";"Noardeast-Fryslân";"Ontstaan per 01-01-2019"
"Regio";"GM1695";"Noord-Beveland";"Ontstaan per 01-01-1995"
"Regio";"GM1699";"Noordenveld";"Ontstaan per 01-01-1998"
"Regio";"GM0171";"Noordoostpolder";"Provinciale wijziging per 01-01-1986 Naamswijziging per 01-07-1962"
"Regio";"GM0575";"Noordwijk";"Begindatum voor 1830"
"Regio";"GM0820";"Nuenen, Gerwen en Nederwetten";"Begindatum voor 1830"
"Regio";"GM0302";"Nunspeet";"Ontstaan per 01-01-1972"
"Regio";"GM0579";"Oegstgeest";"Begindatum voor 1830"
"Regio";"GM0823";"Oirschot";"Gemeentelijke herindeling per 01-01-1997 Begindatum voor 1830"
"Regio";"GM0824";"Oisterwijk";"Gemeentelijke herindeling per 01-01-1997 Begindatum voor 1830"
"Regio";"GM1895";"Oldambt";"Ontstaan per 01-01-2010"
"Regio";"GM0269";"Oldebroek";"Begindatum voor 1830"
"Regio";"GM0173";"Oldenzaal";"Begindatum voor 1830"
"Regio";"GM1773";"Olst-Wijhe";"Naamswijziging per 26-03-2002"
"Regio";"GM0175";"Ommen";"Begindatum 01-05-1923"
"Regio";"GM1586";"Oost Gelre";"Naamswijziging per 19-05-2006"
"Regio";"GM0826";"Oosterhout";"Begindatum voor 1830"
"Regio";"GM0085";"Ooststellingwerf";"Begindatum voor 1830"
"Regio";"GM0431";"Oostzaan";"Begindatum voor 1830"
"Regio";"GM0432";"Opmeer";"Begindatum voor 1830"
"Regio";"GM0086";"Opsterland";"Begindatum voor 1830"
"Regio";"GM0828";"Oss";"Gemeentelijke herindeling per 01-01-2015 Gemeentelijke herindeling per 01-01-2011 Gemeentelijke herindeling per 01-01-2003 Gemeentelijke herindeling per 01-01-1994 Begindatum voor 1830"
"Regio";"GM1509";"Oude IJsselstreek";"Ontstaan per 01-01-2005"
"Regio";"GM0437";"Ouder-Amstel";"Begindatum voor 1830"
"Regio";"GM0589";"Oudewater";"Provinciale wijziging per 01-09-1970 Begindatum voor 1830"
"Regio";"GM1734";"Overbetuwe";"Ontstaan per 01-01-2001"
"Regio";"GM0590";"Papendrecht";"Begindatum voor 1830"
"Regio";"GM1894";"Peel en Maas";"Ontstaan per 01-01-2010"
"Regio";"GM0765";"Pekela";"Ontstaan per 01-01-1990"
"Regio";"GM1926";"Pijnacker-Nootdorp";"Ontstaan per 01-01-2002"
"Regio";"GM0439";"Purmerend";"Begindatum voor 1830"
"Regio";"GM0273";"Putten";"Begindatum voor 1830"
"Regio";"GM0177";"Raalte";"Gemeentelijke herindeling per 01-01-2001 Begindatum voor 1830"
"Regio";"GM0703";"Reimerswaal";"Ontstaan per 01-01-1970"
"Regio";"GM0274";"Renkum";"Begindatum voor 1830"
"Regio";"GM0339";"Renswoude";"Begindatum voor 1830"
"Regio";"GM1667";"Reusel-De Mierden";"Ontstaan per 01-01-1997"
"Regio";"GM0275";"Rheden";"Begindatum voor 1830"
"Regio";"GM0340";"Rhenen";"Begindatum voor 1830"
"Regio";"GM0597";"Ridderkerk";"Begindatum voor 1830"
"Regio";"GM1742";"Rijssen-Holten";"Naamswijziging per 15-03-2003"
"Regio";"GM0603";"Rijswijk (ZH.)";"Begindatum voor 1830"
"Regio";"GM1669";"Roerdalen";"Gemeentelijke herindeling per 01-01-2007 Naamswijziging per 01-01-1993"
"Regio";"GM0957";"Roermond";"Gemeentelijke herindeling per 01-01-2007 Gemeentelijke herindeling per 01-01-1991 Begindatum 02-01-1839"
"Regio";"GM0736";"De Ronde Venen";"Gemeentelijke herindeling per 01-01-2011 Ontstaan per 01-01-1989"
"Regio";"GM1674";"Roosendaal";"Ontstaan per 01-01-1997"
"Regio";"GM0599";"Rotterdam";"Begindatum voor 1830"
"Regio";"GM0277";"Rozendaal";"Begindatum voor 1830"
"Regio";"GM0840";"Rucphen";"Begindatum voor 1830"
"Regio";"GM0441";"Schagen";"Gemeentelijke herindeling per 01-01-2013 Begindatum voor 1830"
"Regio";"GM0279";"Scherpenzeel";"Begindatum voor 1830"
"Regio";"GM0606";"Schiedam";"Begindatum voor 1830"
"Regio";"GM0088";"Schiermonnikoog";"De cijfers van de gemeenten Vlieland en Schiermonnikoog zijn niet opgenomen vanwege onthullingsrisico door lage aantallen. Begindatum voor 1830"
"Regio";"GM1676";"Schouwen-Duiveland";"Ontstaan per 01-01-1997"
"Regio";"GM0965";"Simpelveld";"Begindatum 02-01-1839"
"Regio";"GM1702";"Sint Anthonis";"Naamswijziging per 04-07-1995"
"Regio";"GM0845";"Sint-Michielsgestel";"Gemeentelijke herindeling per 01-01-1996 Begindatum voor 1830"
"Regio";"GM1883";"Sittard-Geleen";"Ontstaan per 01-01-2001"
"Regio";"GM0610";"Sliedrecht";"Begindatum voor 1830"
"Regio";"GM1714";"Sluis";"Ontstaan per 01-01-2003"
"Regio";"GM0090";"Smallingerland";"Begindatum voor 1830"
"Regio";"GM0342";"Soest";"Begindatum voor 1830"
"Regio";"GM0847";"Someren";"Begindatum voor 1830"
"Regio";"GM0848";"Son en Breugel";"Begindatum voor 1830"
"Regio";"GM0037";"Stadskanaal";"Ontstaan per 01-01-1969"
"Regio";"GM0180";"Staphorst";"Begindatum voor 1830"
"Regio";"GM0532";"Stede Broec";"Ontstaan per 01-01-1979"
"Regio";"GM0851";"Steenbergen";"Gemeentelijke herindeling per 01-01-1997 Naamswijziging per 25-06-1962"
"Regio";"GM1708";"Steenwijkerland";"Naamswijziging per 01-01-2003"
