col_name;Key;Title;Description
"Diagnose";"A025511";"Tuberculose";"ICD10 code: A15-A19, B90, J65, K23.0, K67.3, K93.0, M01.1, M49.0, M90.0, N33.0, N74.0-N74.1, O98.0, P37.0, U84.3"
"Diagnose";"B000508";"Meningitis";"ICD10 code: A20.3, A32.1, A39.0,A39.2-A39.5, A39.8-A39.9 A87, B00.3, B01.0, B02.1, B37.5, B38.4, G00-G03, G04.2, M01.0, M03.0"
"Diagnose";"A025522";"Sepsis";"ICD10 code: A20.7, A22.7, A26.7, A32.7, A39.1, A40-A41, A42.7, B00.7, B37.7, O85, P36, R65.1"
"Diagnose";"A025526";"HIV/AIDS";"ICD10 code: B20-B24, Z21"
"Diagnose";"A025527";"Sexueel overdraagbare aandoeningen";"ICD10 code: A50-A56, A60, A63.0, A74, I98.0, K67.0-K67.2, M03.1, M73.0-M73.1, N29.0, N74.2-N74.4, O98.1-O98.2"
"Diagnose";"B000509";"Hepatitis";"ICD10 code: B15, B16, B17.0-B17.2, B17.8-B17.9,B18.0-B18.2,  B18.8-B18.9, B19, B25.1, B94.2, O98.4, P35.3"
"Diagnose";"B000510";"Overige infectieziekten";"ICD10 code: codes A00-B99 niet elders toegewezen"
"Diagnose";"A010840";"Totaal nieuwvormingen";"ICD10 code: C00-D48"
"Diagnose";"A025542";"Slokdarmkanker";"ICD10 code: C15"
"Diagnose";"A025543";"Maagkanker";"ICD10 code: C16"
"Diagnose";"A025544";"Dikke darm- en endeldarmkanker";"ICD10 code: C18-C21"
"Diagnose";"A025546";"Alvleesklierkanker";"ICD10 code: C25"
"Diagnose";"A025547";"Longkanker";"ICD10 code: C33-C34"
"Diagnose";"A025552";"Borstkanker";"ICD10 code: C50"
"Diagnose";"A025553";"Baarmoederhalskanker";"ICD10 code: C53"
"Diagnose";"A025554";"Ovariumkanker";"ICD10 code: C56"
"Diagnose";"A025555";"Prostaatkanker";"ICD10 code: C61"
"Diagnose";"A025560";"Non-Hodgkin lymfomen";"ICD10 code: C82-C86, C88"
"Diagnose";"A025550";"Melanoom";"ICD10 code: C43"
"Diagnose";"A025551";"Non-melanoma huidkanker";"ICD10 code: C44"
"Diagnose";"A025556";"Blaaskanker";"ICD10 code: C67"
"Diagnose";"A025557";"Nierkanker (excl. tumoren nierbekken)";"ICD10 code: C64"
"Diagnose";"A025561";"Ziekte van Hodgkin";"ICD10 code: C81"
"Diagnose";"A025562";"Overige lymfe- en bloedkankers";"ICD10 code: C87, C89-C96"
"Diagnose";"B000511";"Overige kankers";"ICD10 code: C00-C14, C17, C22-C24, C26-C32, C37-C41, C45-C49, C51-C52, C54-C55, C57-C60, C62-C63, C65-C66, C68-C80, C97 "
"Diagnose";"A025564";"Overige goedaardige nieuwvormingen";"ICD10 code: D00-D48"
"Diagnose";"A010977";"Totaal bloed en bloedvormende organen";"ICD10 code: D50-D89"
"Diagnose";"B000574";"Ziekten van bloed, bloedvormende organen";"ICD10 code: D50-D89"
"Diagnose";"A011013";"Totaal stofwisselingsziekten";"ICD10 code: E00-E90"
"Diagnose";"A025570";"Diabetes mellitus incl. complicaties";"ICD10 code: E10-E14"
"Diagnose";"A025569";"Schildklierziekten";"ICD10 code: E00-E07"
"Diagnose";"B000512";"Overige stofwisselingsziekten";"ICD10 code: codes E00-E90 niet elders toegewezen"
"Diagnose";"A011087";"Totaal psychische stoornissen";"ICD10 code: F00-F99"
"Diagnose";"A025576";"Dementie";"ICD10 code: F00-F03, F05.1, G30"
"Diagnose";"A025588";"Angststoornissen";"ICD10 code: F40-F42, F43.0-F43.1"
"Diagnose";"A025590";"Persoonlijkheidsstoornissen";"ICD10 code: F60"
"Diagnose";"B000513";"Afhankelijkheid van alcohol en drugs";"ICD10 code: E244, F10-F16, F18-F19,G31.2, G62.1, G72.1, I42.6, K29.2, K86.0, O35.4, T40,  T42.3-T42.4, T42.6-T42.7, T43.6, T51"
"Diagnose";"B000514";"Verstandelijke handicap, incl. Down";"ICD10 code: F70-F79, Q90"
"Diagnose";"A025592";"ADHD";"ICD10 code: F90"
"Diagnose";"A025584";"Bipolaire stoornissen";"ICD10 code: F30-F31"
"Diagnose";"A025589";"Burn-out";"Burn-out (overspannen, surmenage, aanpassingsstoornis, stressgerelateerde stoornis) ICD10 code: F48.0, Z73.0"
"Diagnose";"A025583";"Depressieve stoornissen";"ICD10 code: F32-F33, F34.1"
"Diagnose";"A025585";"Overige stemmingsstoornissen";"ICD10 code: F34.0, F34.8-F34.9, F38-F39"
"Diagnose";"A025586";"Schizofrenie";"ICD10 code: F20.0-F20.5, F20.9"
"Diagnose";"A025591";"Gedragsstoornissen";"ICD10 code: F91"
"Diagnose";"B000515";"Overige psychische stoornissen";"ICD10 code: codes F00-F99 niet elders toegewezen"
"Diagnose";"A045646";"Totaal zenuwstelsel en zintuigen";"ICD10 code: G00-G99, H00-H59, H60-H95"
"Diagnose";"A025596";"Ziekte van Parkinson";"ICD10 code: G20-G22"
"Diagnose";"A025597";"Multiple sclerose";"ICD10 code: G35"
"Diagnose";"A025598";"Epilepsie";"ICD10 code: G40-G41"
"Diagnose";"A025605";"Cataract";"ICD10 code: H25-H26, H28.0-H28.2"
"Diagnose";"A025607";"Refractie- en accomodatiestoornissen";"ICD10 code: H52, Z46.0"
"Diagnose";"A025606";"Blindheid en slechtziendheid";"ICD10 code: H54"
"Diagnose";"A025608";"Ooglid aandoeningen";"ICD10 code: H00-H02"
"Diagnose";"B000516";"Overige oogziekten";"ICD10 code: H03-H22, H27, H28.8, H30-H34, H35.0-H35.2, H35.4-H35.9, H36.8, H40, H42-H51, H53, H55-H59"
"Diagnose";"B000517";"Gehoorstoornissen";"ICD10 code: H60-H82, H83.0-H83.3, H83.8-H83.9, H90-H95"
"Diagnose";"A025603";"Maculadegeneratie, leeftijdsgebonden";"ICD10 code: H35.3"
"Diagnose";"A025599";"Migraine";"ICD10 code: G43"
"Diagnose";"A025602";"Diabetische retinopathie";"ICD10 code: H36.0"
"Diagnose";"B000518";"Overige aandoening zenuwstelsel, zintuig";"ICD10 code: codes G00-G99 niet elders toegewezen"
"Diagnose";"A011307";"Totaal hartvaatstelsel";"ICD10 code: I00-I99"
"Diagnose";"A025618";"Hypertensie";"ICD10 code: I10-I13, I15"
"Diagnose";"A025619";"Coronaire hartziekten";"ICD10 code: I20-I25"
"Diagnose";"A025624";"Hartfalen";"ICD10 code: I50"
"Diagnose";"B000519";"Overige aandoeningen hart";"ICD10 code: I01.1, I05-I08, I33-I39, I46, Z95.2-Z95.4"
"Diagnose";"A025631";"Beroerte";"ICD10 code: G45, I60-I69"
"Diagnose";"B000520";"Perifeer arterieel vaatlijden";"ICD10 code: I70, I71.0-I71.4, I71.5-I71.9, I72-I74, I83.0, I83.2, L97, N28.0, R02"
"Diagnose";"A025622";"Hartritmestoornissen";"ICD10 code: I47-I49"
"Diagnose";"B000521";"Overige aandoeningen vaatstelsel";"ICD10 code: codes I00-I99 niet elders toegewezen"
"Diagnose";"A011384";"Totaal ademhalingswegen";"ICD10 code: J00-J99"
"Diagnose";"A025636";"Bovenste luchtweginfecties";"ICD10 code: J00-J03, J06"
"Diagnose";"A025639";"Longontsteking";"ICD10 code: A48.1, J12-J18, J69.0"
"Diagnose";"A025640";"Influenza";"ICD10 code: J09-J11"
"Diagnose";"A025641";"COPD";"ICD10 code: J40-J44"
"Diagnose";"A025642";"Astma";"ICD10 code: J45-J46"
"Diagnose";"B000522";"Overige aandoeningen ademhalingswegen";"ICD10 code: J04-J05, J20-J22, J30-J39, J47, J60-J64, J66-J68, J69.1, J69.8, J70, J80-J83, J84.0-J84.1, J84.8-J84.9, J85-J99"
"Diagnose";"A011449";"Totaal spijsverteringsstelsel";"ICD10 code: K00-K93"
"Diagnose";"A025647";"Zweren van maag en twaalfvingerige darm";"ICD10 code: K25-K27"
"Diagnose";"A025658";"Appendicitis";"ICD10 code: K35-K37"
"Diagnose";"A025649";"Buikbreuken";"ICD10 code: K40.2, K40.9, K41.2, K41.9, K42.9, K43.9, K44.9, K46.9"
"Diagnose";"A025650";"Inflammatoire darmziekten";"ICD10 code: K50-K51"
"Diagnose";"B000523";"Chronische leverziekte en -cirrose";"ICD10 code: K70, K71.0-K71.1, K71.7-K71.9, K72, K74, K75.0-K75.1, K76-K77"
"Diagnose";"B000524";"Overige leverziekten";"ICD10 code: codes K70-K77 niet elders toegewezen"
"Diagnose";"A025657";"Gal(blaas)ziekten";"ICD10 code: K80-K83"
"Diagnose";"A025652";"Divertikelziekte";"ICD10 code: K57"
"Diagnose";"A025700";"Hemorroïden";"ICD10 code: I84, K64"
"Diagnose";"A025646";"Gebitsafwijkingen incl. tandeloosheid";"ICD10 code: K02, K03.2, K04-K05, K08.1"
"Diagnose";"B000525";"Overige aandoeningen spijsvertering";"ICD10 code: codes  K00-K93 niet elders toegewezen"
"Diagnose";"A011521";"Totaal huid en subcutis";"ICD10 code: L00-L99"
"Diagnose";"A025664";"Chronische huidzweren";"ICD10 code: L89"
"Diagnose";"A025661";"Constitutioneel eczeem";"ICD10 code: L20"
"Diagnose";"A025662";"Contact-eczeem";"ICD10 code: L23-L25"
"Diagnose";"A025663";"Psoriasis";"ICD10 code: L40"
"Diagnose";"A025665";"Overige aandoeningen huid en subcutis";"ICD10 code: L00-L05, L08, L10-L14, L21-L22, L26-L30, L41-L45, L50-L60, L62-L68, L70-L75, L80-L88, L90-L95, L98-L99"
"Diagnose";"A011594";"Totaal bewegingsstelsel en bindweefsel";"ICD10 code: M00-M99"
"Diagnose";"A025667";"Reumatoïde artritis";"ICD10 code: M05-M06, M08.0"
"Diagnose";"A025674";"Dorsopathieën";"ICD10 code: M45-M48, M49.1-M49.5, M49.8, M50-M51, M53-M54"
"Diagnose";"A025675";"Osteoporose";"ICD10 code: M80-M82"
"Diagnose";"A025672";"Dérangement interne van de knie";"ICD10 code: M23"
"Diagnose";"A025673";"Weke delen reuma";"ICD10 code: M30-M36, M60-M63, M65-M68, M70-M72, M73.8, M75-M77, M79"
"Diagnose";"A025669";"Heupartrose";"ICD10 code: M16"
"Diagnose";"A025670";"Knie-artrose";"ICD10 code: M17"
"Diagnose";"A025671";"Overig artrose";"ICD10 code: M15, M18-M19"
"Diagnose";"A025676";"Overige aandoeningen bewegingstelsel";"ICD10 code: M00, M01.3, M01.5-M01.9, M02, M03.2-M03.9, M07, M08.1-M08.9, M09-M14, M20-M22, M24-M25, M40-M43, M83-M89, M90.1-M90.9, M91-M96, M99"
"Diagnose";"A011674";"Totaal urogenitaal systeem";"ICD10 code: N00-N99"
"Diagnose";"A025678";"Nierfalen";"ICD10 code: N17-N19"
"Diagnose";"A025679";"Acute nier- en urineweginfecties";"ICD10 code: N10, N12, N15.9, N30.0, N30.9, N34.1, N39.0"
"Diagnose";"A025685";"Overige ziekten nieren en urinewegen";"ICD10 code: N00-N08, N11, N13-N14, N15.0-N15.1, N15.8, N16, N20-N27, N28.1, N28.8-N28.9, N29.1, N29.8, N30.1, N30.2-N30.4, N30.8, N31-N32, N33.8, N34.0, N34.2-N34.3, N35-N37, N39.1-N39.4, N39.8-N39.9, N60-N64, N74.8, N99"
"Diagnose";"A025681";"Hyperplasie van de prostaat";"ICD10 code: N40"
"Diagnose";"A025684";"Overige ziekte mannelijk geslachtsorgaan";"ICD10 code: N41-N45, N47-N51"
"Diagnose";"A025683";"Ziekten van vrouwelijke geslachtsorganen";"ICD10 code: N70-N73, N75-N77, N80-N96"
"Diagnose";"A025680";"Urine incontinentie";"ICD10 code: R32"
"Diagnose";"A025682";"Fertiliteitsproblematiek";"Fertiliteitsproblematiek inclusief ivf & genetisch onderzoek.ICD10 code: N46, N97-N98, Z31"
"Diagnose";"A011757";"Totaal zwangerschap, bevalling, kraambed";"ICD10 code: O00-O99"
"Diagnose";"B000526";"Zwangerschap";"ICD10 code: O01-O08, O10-O16, O20-O26, O28-O34, O35.0-O35.3, O35.5-O35.9, O36, O40-O48, O94-O97, O98.3, O98.5-O98.9, O99, Z32-Z37,  Z64.1"
"Diagnose";"B000527";"Bevalling";"ICD10 code: O60-O75, O80-O84, Z38"
"Diagnose";"A025689";"Kraambed";"ICD10 code: O86-O92, Z39"
"Diagnose";"A025693";"Anticonceptie";"ICD10 code: Z30"
"Diagnose";"A011833";"Totaal aandoeningen perinatale periode";"ICD10 code: P00-P96"
"Diagnose";"A025703";"Vroeggeboorten";"ICD10 code: P05, P07"
"Diagnose";"A025704";"Overige aandoeningen perinatale periode";"ICD10 code: P00-P04, P06, P08, P10-P15, P20-P29, P35.1-P35.2, P35.8-P35.9, P37.1-P37.5, P37.8-P37.9, P38-P39, P50-P58, P59.0-P59.1, P59.3, P59.8-P59.9, P60-P61, P70-P72, P74-P78, P80-P81, P83, P90-P96"
"Diagnose";"A011893";"Totaal congenitale afwijkingen";"ICD10 code: Q00-Q99"
"Diagnose";"A025706";"Aangeboren afwijkingen zenuwstelsel";"ICD10 code: Q00-Q07"
"Diagnose";"A025707";"Aangeboren afwijkingen hartvaatstelsel";"ICD10 code: Q20-Q28"
"Diagnose";"A025709";"Overige aangeboren afwijkingen";"ICD10 code: Q10-Q18, Q30-Q45, Q50-Q56, Q60-Q87, Q89, Q91-Q93, Q95-Q99"
"Diagnose";"A011981";"Totaal sympt., onvolledige ziektebeelden";"Totaal symptomen en onvolledige ziektebeelden.ICD10 code: R00-R99"
"Diagnose";"B000575";"Symptomen, onvolledig omschreven ziekten";"Symptomen en onvolledig omschreven ziektebeelden.ICD10 code: R00-R99"
"Diagnose";"B000528";"Totaal ongevalsletsel en vergiftigingen";"ICD10 code: S00-T98"
"Diagnose";"A025715";"Schedel-hersenletsel";"ICD10 code: S02.0-S02.1, S02.7, S06, S07.1, T90.5"
"Diagnose";"A025716";"Fracturen bovenste extremiteiten";"ICD10 code: S42, S52, S62"
"Diagnose";"A025714";"Heupfractuur";"ICD10 code: S72.0-S72.2"
"Diagnose";"A025717";"Overige fracturen onderste extremiteiten";"ICD10 code: S72.3-S72.4, S72.7-S72.9, S82, S92"
"Diagnose";"A025718";"Oppervlakkig letsel";"ICD10 code: S00, S20, S30, S40, S50, S60, S70, S80, S90, T00, T09.0, T11.0, T13.0, T14.0"
"Diagnose";"B000529";"Overige letsels";"ICD10 code: codes S00-T98 niet elders toegewezen"
"Diagnose";"B000530";"Totaal niet toewijsbaar, gerelateerd";"ICD10 code: restant Z00-Z99"
"Diagnose";"B000531";"Nog niet toewijsbaar";"ICD10 code: restgroep, voor coderen ziektegerelateerde zorg waarbij diagnose ontbreekt"
"Diagnose";"B000532";"Niet ziektegerelateerd";"ICD10 code: restgroep, voor coderen niet-ziektegerelateerde zorg"
"Zorgsector";"T001554";"Totaal";""
"Zorgsector";"B000564";"Totaal openbare zorg en preventie";""
"Zorgsector";"B000538";"Gemeentelijke gezondheidsdiensten";""
"Zorgsector";"B000539";"Bevolkingsonderzoeken";""
"Zorgsector";"B000540";"Overige openbare gezondheidszorg";""
"Zorgsector";"B000565";"Totaal eerstelijnszorg";""
"Zorgsector";"B000541";"Huisartsenzorg";""
"Zorgsector";"B000542";"Mondzorg";""
"Zorgsector";"B000543";"Verloskundigenpraktijken";""
"Zorgsector";"B000544";"Fysiotherapie";""
"Zorgsector";"B000555";"Overige eerstelijnszorg";""
"Zorgsector";"B000545";"Ziekenhuis-,medisch specialistische zorg";""
"Zorgsector";"B000560";"Ouderenzorg";""
"Zorgsector";"B000553";"Gehandicaptenzorg";""
"Zorgsector";"B000556";"Geestelijke gezondheidszorg";""
"Zorgsector";"B000566";"Totaal genees- en hulpmiddelen";""
"Zorgsector";"B000546";"Geneesmiddelen";""
"Zorgsector";"B000547";"Hulpmiddelen";""
"Zorgsector";"B000548";"Brillen, lenzen, gehoorapparaten";""
"Zorgsector";"B000549";"Lichaamsmaterialen";""
"Zorgsector";"B000567";"Totaal ambulancezorg en vervoer";""
"Zorgsector";"B000550";"Ambulancezorg";""
"Zorgsector";"B000551";"Vervoer";""
"Zorgsector";"B000568";"Totaal overige zorgaanbieders";""
"Zorgsector";"B000552";"Bedrijfsgezondheidszorg en arbodiensten";""
"Zorgsector";"B000557";"Andere aanbieders van zorg";""
"Zorgsector";"B000558";"Beheersorganisaties";""
"Zorgsector";"B000569";"Totaal welzijnszorg";""
"Zorgsector";"B000554";"Kinderopvang";""
"Zorgsector";"B000559";"Overig welzijn";""
"Zorgsector";"B000561";"Voorzieningen gehandicapten";""
"Zorgsector";"B000562";"Jeugdzorg";""
"Zorgsector";"B000563";"Maatschappelijke opvang";""
"Zorgfunctie";"B000533";"Totaal";"Totaal van de gezondheidsverwante uitgaven. Financieringsvorm en Zorgfunctie zijn gedefinieerd in termen van de financieringsfuncties uit het System of Health Accounts (SHA) van de OECD, welke ook binnen de zorgrekeningen gebruikt worden. Wel worden een aantal verwante financieringsvormen samengenomen. In de naamgeving is de codering opgenomen conform het SHA manual 2011 van de OECD."
"Zorgfunctie";"A019170";"Curatieve zorg";"Curatieve zorg (HC.1).Het leveren van medische en paramedische diensten die bedoeld zijn voor genezing, lichamelijk en geestelijk, van een patiënt. Synoniem: curatieve zorg. Bij de zorg horende geneesmiddelen, hulpmiddelen, ondersteunende diensten zijn in de bedragen opgenomen."
"Zorgfunctie";"A019178";"Revalidatie-zorg";"Revalidatie-zorg (HC.2). Het leveren van medische en paramedische diensten die bedoeld zijn om de lichamelijke en geestelijke functies van een patiënt te verbeteren na curatieve zorg. Bij de zorg horende geneesmiddelen, hulpmiddelen, ondersteunende diensten zijn in de bedragen opgenomen. "
"Zorgfunctie";"A019185";"Langdurige zorg";"Langdurige zorg (HC.3).Het leveren van medische, paramedische, verpleegkundige en persoonlijke zorgdiensten met als doel het verlichten van pijn en lijden en het verminderen of tegengaan van verslechtering van de gezondheid bij patiënten die langdurig afhankelijk zijn van die zorgdiensten. De definitie volgens het System of Health Accounts heeft twee eigenschappen die van belang zijn: 1. De scheidslijn tussen gezondheidszorg en sociale zorg is getrokken tussen persoonlijke verzorging (hulp, ondersteuning en begeleiding bij taken als wassen en aankleden) en huishoudelijke verzorging. 2. De zorg is gericht op een doelgroep die langdurig afhankelijk is, zoals ouderen, gehandicapten en chronisch zieken. Omvat ook palliatieve zorg."
"Zorgfunctie";"A019191";"Ondersteunende diensten";"Ondersteunende diensten (HC.4).Ondersteunende diensten van gezondheidszorg (niet uitsplitsbaar naar functie) Diensten die overige zorgdiensten ondersteunen (geneeskundige zorg, revalidatiezorg, langdurige zorg, preventie, beleid en beheer), maar niet duidelijk aan één van die diensten kunnen worden gekoppeld. Als een ondersteunende dienst wèl gekoppeld kan worden aan een zorgdienst, dan is hij bij die zorgdienst geteld, bijvoorbeeld een CT scan bij een behandeling van een longaandoening valt onder geneeskundige zorg. Diensten die hieronder vallen: laboratoriumonderzoeken; beeldvorming (zoals CT en MRI scans); ambulancevervoer."
"Zorgfunctie";"A019195";"Medische goederen";"Medische goederen (HC.5).Genees- en hulpmiddelen (niet uitsplitsbaar naar functie). Meestal buiten instellingen en praktijken gebruikt. Van de totale uitgaven aan geneesmiddelen is circa eenderde tot de helft voor middelen die buiten instellingen worden gebruikt."
"Zorgfunctie";"A019198";"Preventie";"Preventie (HC.6).Elke maatregel die is gericht op het vermijden of verminderen van het aantal of de ernst van letsels en ziekten, de gevolgen daarvan en de daaraan verbonden complicatie. Hieronder vallen: (jeugd)vaccinatieprogramma's, griepvaccinaties, ouder- en kindzorg, screening voor borstkanker en baarmoederhalskanker, bedrijfsgezondheidszorg, arbozorg, en ook de jaarlijkse tandartscontrole als onderdeel van de zorgverzekering of aanvullende verzekering, epidemiologische monitoring door het RIVM. Afzonderlijke programma's tellen mee. Niet tellen mee activiteiten die onderdeel zijn van een reguliere behandeling, of preventieve activiteiten die individueel zijn ondernomen (zoals een controle door een huisarts op eigen initiatief van de patiënt). Deze tellen mee bij de functies van die behandeling, meestal curatieve zorg. Tertiaire preventie (het verminderen van de negatieve gevolgen van reeds aanwezige ziektes of letsels) valt hier ook buiten."
"Zorgfunctie";"A019205";"Beheer en administratie";"Beheer en administratie (HC.7).Diensten die gericht zijn op het gezondheidszorgstelsel en niet rechtstreeks op gezondheidszorg, voor het bestuur en de ondersteuning van de gezondheidszorg, en die worden beschouwd als collectief, aangezien zij niet aan specifieke personen worden toegekend maar alle gebruikers van het gezondheidszorgstelsel ten goede komen. Deze activiteiten betreffen collectieve diensten van overheden, verzekeraars en overkoepelende organisaties van gezondheidszorg."
"Zorgfunctie";"A019208";"Overig gezondheidszorg";"Overig gezondheidszorg (HC.9).Overige diensten in de gezondheidszorg, niet elders geclassificeerd."
"Zorgfunctie";"A019213";"Gerelateerde diensten";"Gerelateerde diensten (HC.R). Bestaat uit:HC.R1: Langdurige zorg (welzijn) Hieronder vallen de sociale hulp in de vorm van huishoudelijke verzorging en overige sociale hulp, maar niet activiteiten van sociaal-culturele aard. HC.R2: Gezondheidsbevordering met een multisector benadering."
"Zorgfunctie";"B000534";"Overig";"Overig. Overige goederen en diensten van zorgaanbieders en van aanbieders welzijn, maatschappelijke dienstverlening, jeugdzorg en kinderopvang."
"Financieringsvorm";"B000535";"Totaal";"Totaal. Financieringsvorm en Zorgfunctie zijn gedefinieerd in termen van de financieringsfuncties uit het System of Health Accounts (SHA) van de OECD, welke ook binnen de zorgrekeningen gebruikt worden. Wel worden een aantal verwante financieringsvormen samengenomen. In de naamgeving is de codering opgenomen conform het SHA manual 2011 van de OECD."
"Financieringsvorm";"A019151";"Overheid";"Rijksoverheid & Overheid anders (HF.1.1.1 + HF.1.1.2)."
"Financieringsvorm";"A019153";"Wet Langdurige Zorg excl. eigen bijdrage";"Wet Langdurige Zorg excl. eigen bijdrage (HF.1.2.1). "
"Financieringsvorm";"A019156";"Basisverzekering excl. eigen risico";"Basisverzekering excl. eigen risico (HF.1.2.2). "
"Financieringsvorm";"B000536";"Aanvullende verzekering & eigen betaling";"Aanvullende verzekering & eigen betaling. Inclusief eigen risico en eigen bijdragen. (HF.2.1.2 + HF.3.1 +  HF.3.2.1). "
"Financieringsvorm";"B000537";"Overig";"Overig (HF.2.3.1 + HF.4)."
